lat,commodity,price,date,location,units,lon
-0.4532293,Maize,34.00,2005-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,34.00,2005-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,33.00,2005-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,32.00,2005-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,32.00,2005-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,32.00,2005-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2006-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,16.00,2006-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2006-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,16.00,2006-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,14.00,2006-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2006-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,17.00,2006-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2006-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,13.00,2006-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2006-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,18.00,2006-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,24.00,2006-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,20.00,2007-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,16.00,2007-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2007-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2007-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,14.00,2007-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,12.00,2007-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,13.00,2007-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,14.00,2007-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,14.00,2007-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,13.00,2007-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,13.00,2007-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,14.00,2007-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,13.00,2008-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,12.00,2008-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,12.00,2008-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,15.00,2008-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,16.00,2008-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,17.00,2008-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,26.00,2008-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,27.00,2008-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,26.00,2008-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,27.00,2008-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,30.00,2008-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,25.00,2008-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,24.00,2009-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,24.00,2009-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,26.00,2009-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,20.00,2009-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,25.00,2009-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2009-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2009-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,45.00,2009-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,45.00,2009-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,45.00,2009-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,38.00,2009-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,38.00,2009-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,38.00,2010-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2010-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2010-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,44.00,2010-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,44.00,2010-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,44.00,2010-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,44.00,2010-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,46.00,2010-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,48.00,2010-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2010-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2010-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2010-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2011-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,55.00,2011-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,55.00,2011-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,57.00,2011-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,58.00,2011-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,58.00,2011-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,59.00,2011-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,59.00,2011-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,60.00,2011-09-09,Garissa,kg,39.6460988
-0.4532293,Maize,60.00,2011-10-10,Garissa,kg,39.6460988
-0.4532293,Maize,65.00,2011-11-11,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2011-12-12,Garissa,kg,39.6460988
-0.4532293,Maize,60.00,2012-01-01,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2012-02-02,Garissa,kg,39.6460988
-0.4532293,Maize,50.00,2012-03-03,Garissa,kg,39.6460988
-0.4532293,Maize,45.00,2012-04-04,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2012-05-05,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2012-06-06,Garissa,kg,39.6460988
-0.4532293,Maize,38.00,2012-07-07,Garissa,kg,39.6460988
-0.4532293,Maize,38.00,2012-08-08,Garissa,kg,39.6460988
-0.4532293,Maize,40.00,2012-09-09,Garissa,kg,39.6460988
2.3333333,Cattle,4000.00,2000-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,5400.00,2000-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,5400.00,2000-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,5400.00,2000-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,8750.00,2000-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,5550.00,2000-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,7180.00,2000-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,3940.00,2000-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,2300.00,2000-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,3940.00,2000-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,2300.00,2000-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,4400.00,2000-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,4000.00,2001-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,5400.00,2001-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,5400.00,2001-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,8750.00,2001-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,8750.00,2001-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,5550.00,2001-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,6360.00,2001-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,4750.00,2001-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,6150.00,2001-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,6550.00,2001-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,5250.00,2001-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,3800.00,2001-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,9140.00,2002-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,6573.00,2002-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,4800.00,2002-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,4900.00,2002-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,10220.00,2002-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,8314.00,2002-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,6266.00,2002-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,6400.00,2002-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,6397.00,2002-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,4833.00,2002-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,7400.00,2002-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,6580.00,2002-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,6000.00,2003-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,4000.00,2003-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,5900.00,2003-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,7550.00,2003-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,9667.00,2003-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,9757.00,2003-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,6682.00,2003-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,6643.00,2003-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,7937.00,2003-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,9767.00,2003-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,9027.00,2003-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,7970.00,2003-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,7971.00,2004-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,8027.00,2004-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,9205.00,2004-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,8243.00,2004-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,8478.00,2004-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,8000.00,2004-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,6617.00,2004-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,7428.00,2004-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,8600.00,2004-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,9000.00,2004-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,7850.00,2004-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,7000.00,2004-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,8265.00,2005-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,8583.00,2005-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,7425.00,2005-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,6500.00,2005-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,7015.00,2005-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,7015.00,2005-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,4223.00,2005-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,7514.00,2005-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,8004.00,2005-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,7360.00,2005-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,8236.00,2005-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,6810.00,2005-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,6165.00,2006-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,6917.00,2006-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,5456.00,2006-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,5755.00,2006-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,4627.00,2006-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,6355.00,2006-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,7375.00,2006-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,6213.00,2006-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,6652.00,2006-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,6830.00,2006-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,7530.00,2006-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,7119.50,2006-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,11325.00,2007-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,9375.00,2007-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,9012.00,2007-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,7897.00,2007-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,6918.00,2007-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,7292.00,2007-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,10517.00,2007-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,9318.00,2007-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,10976.00,2007-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,11415.00,2007-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,12055.00,2007-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,9100.00,2007-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,10577.00,2008-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,11026.00,2008-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,11889.00,2008-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,11289.00,2008-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,13110.00,2008-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,12672.00,2008-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,11850.00,2008-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,12544.00,2008-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,11750.00,2008-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,11750.00,2008-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,11143.00,2008-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,13375.00,2008-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,13483.00,2009-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,14697.00,2009-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,12893.00,2009-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,12635.00,2009-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,7156.00,2009-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,7055.00,2009-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,7274.00,2009-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,6719.00,2009-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,6400.00,2009-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,5580.00,2009-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,7167.00,2009-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,7437.50,2009-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,6500.00,2010-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,8875.00,2010-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,9708.00,2010-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,9708.00,2010-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,9000.00,2010-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,8500.00,2010-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,8500.00,2010-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,8500.00,2010-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,7500.00,2010-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,16860.00,2010-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,14150.00,2010-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,13150.00,2010-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,12000.00,2011-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,12000.00,2011-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,11750.00,2011-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,11750.00,2011-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,10000.00,2011-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,12500.00,2011-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,15000.00,2011-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,15000.00,2011-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,21233.00,2011-09-09,Marsabit,head,37.9833333
2.3333333,Cattle,9000.00,2011-10-10,Marsabit,head,37.9833333
2.3333333,Cattle,8000.00,2011-11-11,Marsabit,head,37.9833333
2.3333333,Cattle,16000.00,2011-12-12,Marsabit,head,37.9833333
2.3333333,Cattle,17950.00,2012-01-01,Marsabit,head,37.9833333
2.3333333,Cattle,16567.00,2012-02-02,Marsabit,head,37.9833333
2.3333333,Cattle,19000.00,2012-03-03,Marsabit,head,37.9833333
2.3333333,Cattle,19500.00,2012-04-04,Marsabit,head,37.9833333
2.3333333,Cattle,19988.00,2012-05-05,Marsabit,head,37.9833333
2.3333333,Cattle,20000.00,2012-06-06,Marsabit,head,37.9833333
2.3333333,Cattle,21000.00,2012-07-07,Marsabit,head,37.9833333
2.3333333,Cattle,21000.00,2012-08-08,Marsabit,head,37.9833333
2.3333333,Cattle,21000.00,2012-09-09,Marsabit,head,37.9833333
2.3333333,Goat,1174.00,2000-01-01,Marsabit,head,37.9833333
2.3333333,Goat,550.00,2000-02-02,Marsabit,head,37.9833333
2.3333333,Goat,550.00,2000-03-03,Marsabit,head,37.9833333
2.3333333,Goat,700.00,2000-04-04,Marsabit,head,37.9833333
2.3333333,Goat,700.00,2000-05-05,Marsabit,head,37.9833333
2.3333333,Goat,809.00,2000-06-06,Marsabit,head,37.9833333
2.3333333,Goat,753.00,2000-07-07,Marsabit,head,37.9833333
2.3333333,Goat,529.00,2000-08-08,Marsabit,head,37.9833333
2.3333333,Goat,486.00,2000-09-09,Marsabit,head,37.9833333
2.3333333,Goat,427.00,2000-10-10,Marsabit,head,37.9833333
2.3333333,Goat,486.00,2000-11-11,Marsabit,head,37.9833333
2.3333333,Goat,470.00,2000-12-12,Marsabit,head,37.9833333
2.3333333,Goat,581.00,2001-01-01,Marsabit,head,37.9833333
2.3333333,Goat,610.00,2001-02-02,Marsabit,head,37.9833333
2.3333333,Goat,600.00,2001-03-03,Marsabit,head,37.9833333
2.3333333,Goat,600.00,2001-04-04,Marsabit,head,37.9833333
2.3333333,Goat,600.00,2001-05-05,Marsabit,head,37.9833333
2.3333333,Goat,1033.00,2001-06-06,Marsabit,head,37.9833333
2.3333333,Goat,827.00,2001-07-07,Marsabit,head,37.9833333
2.3333333,Goat,763.00,2001-08-08,Marsabit,head,37.9833333
2.3333333,Goat,780.00,2001-09-09,Marsabit,head,37.9833333
2.3333333,Goat,800.00,2001-10-10,Marsabit,head,37.9833333
2.3333333,Goat,760.00,2001-11-11,Marsabit,head,37.9833333
2.3333333,Goat,750.00,2001-12-12,Marsabit,head,37.9833333
2.3333333,Goat,860.00,2002-01-01,Marsabit,head,37.9833333
2.3333333,Goat,583.00,2002-02-02,Marsabit,head,37.9833333
2.3333333,Goat,696.00,2002-03-03,Marsabit,head,37.9833333
2.3333333,Goat,689.00,2002-04-04,Marsabit,head,37.9833333
2.3333333,Goat,670.00,2002-05-05,Marsabit,head,37.9833333
2.3333333,Goat,733.00,2002-06-06,Marsabit,head,37.9833333
2.3333333,Goat,910.00,2002-07-07,Marsabit,head,37.9833333
2.3333333,Goat,817.00,2002-08-08,Marsabit,head,37.9833333
2.3333333,Goat,746.00,2002-09-09,Marsabit,head,37.9833333
2.3333333,Goat,845.00,2002-10-10,Marsabit,head,37.9833333
2.3333333,Goat,792.00,2002-11-11,Marsabit,head,37.9833333
2.3333333,Goat,767.00,2002-12-12,Marsabit,head,37.9833333
2.3333333,Goat,781.00,2003-01-01,Marsabit,head,37.9833333
2.3333333,Goat,847.00,2003-02-02,Marsabit,head,37.9833333
2.3333333,Goat,795.00,2003-03-03,Marsabit,head,37.9833333
2.3333333,Goat,779.00,2003-04-04,Marsabit,head,37.9833333
2.3333333,Goat,796.00,2003-05-05,Marsabit,head,37.9833333
2.3333333,Goat,833.00,2003-06-06,Marsabit,head,37.9833333
2.3333333,Goat,735.00,2003-07-07,Marsabit,head,37.9833333
2.3333333,Goat,769.00,2003-08-08,Marsabit,head,37.9833333
2.3333333,Goat,811.00,2003-09-09,Marsabit,head,37.9833333
2.3333333,Goat,821.00,2003-10-10,Marsabit,head,37.9833333
2.3333333,Goat,779.00,2003-11-11,Marsabit,head,37.9833333
2.3333333,Goat,851.00,2003-12-12,Marsabit,head,37.9833333
2.3333333,Goat,893.00,2004-01-01,Marsabit,head,37.9833333
2.3333333,Goat,703.00,2004-02-02,Marsabit,head,37.9833333
2.3333333,Goat,766.00,2004-03-03,Marsabit,head,37.9833333
2.3333333,Goat,724.00,2004-04-04,Marsabit,head,37.9833333
2.3333333,Goat,757.00,2004-05-05,Marsabit,head,37.9833333
2.3333333,Goat,946.00,2004-06-06,Marsabit,head,37.9833333
2.3333333,Goat,778.00,2004-07-07,Marsabit,head,37.9833333
2.3333333,Goat,792.00,2004-08-08,Marsabit,head,37.9833333
2.3333333,Goat,892.00,2004-09-09,Marsabit,head,37.9833333
2.3333333,Goat,829.00,2004-10-10,Marsabit,head,37.9833333
2.3333333,Goat,877.00,2004-11-11,Marsabit,head,37.9833333
2.3333333,Goat,890.00,2004-12-12,Marsabit,head,37.9833333
2.3333333,Goat,889.00,2005-01-01,Marsabit,head,37.9833333
2.3333333,Goat,861.00,2005-02-02,Marsabit,head,37.9833333
2.3333333,Goat,733.00,2005-03-03,Marsabit,head,37.9833333
2.3333333,Goat,796.00,2005-04-04,Marsabit,head,37.9833333
2.3333333,Goat,858.00,2005-05-05,Marsabit,head,37.9833333
2.3333333,Goat,719.00,2005-06-06,Marsabit,head,37.9833333
2.3333333,Goat,725.00,2005-07-07,Marsabit,head,37.9833333
2.3333333,Goat,849.00,2005-08-08,Marsabit,head,37.9833333
2.3333333,Goat,837.00,2005-09-09,Marsabit,head,37.9833333
2.3333333,Goat,913.00,2005-10-10,Marsabit,head,37.9833333
2.3333333,Goat,850.00,2005-11-11,Marsabit,head,37.9833333
2.3333333,Goat,829.00,2005-12-12,Marsabit,head,37.9833333
2.3333333,Goat,958.00,2006-01-01,Marsabit,head,37.9833333
2.3333333,Goat,847.00,2006-02-02,Marsabit,head,37.9833333
2.3333333,Goat,795.00,2006-03-03,Marsabit,head,37.9833333
2.3333333,Goat,779.00,2006-04-04,Marsabit,head,37.9833333
2.3333333,Goat,888.00,2006-05-05,Marsabit,head,37.9833333
2.3333333,Goat,826.00,2006-06-06,Marsabit,head,37.9833333
2.3333333,Goat,884.00,2006-07-07,Marsabit,head,37.9833333
2.3333333,Goat,865.00,2006-08-08,Marsabit,head,37.9833333
2.3333333,Goat,844.00,2006-09-09,Marsabit,head,37.9833333
2.3333333,Goat,915.00,2006-10-10,Marsabit,head,37.9833333
2.3333333,Goat,1143.00,2006-11-11,Marsabit,head,37.9833333
2.3333333,Goat,1271.00,2006-12-12,Marsabit,head,37.9833333
2.3333333,Goat,1225.00,2007-01-01,Marsabit,head,37.9833333
2.3333333,Goat,1352.00,2007-02-02,Marsabit,head,37.9833333
2.3333333,Goat,1424.00,2007-03-03,Marsabit,head,37.9833333
2.3333333,Goat,1141.00,2007-04-04,Marsabit,head,37.9833333
2.3333333,Goat,1020.00,2007-05-05,Marsabit,head,37.9833333
2.3333333,Goat,1029.00,2007-06-06,Marsabit,head,37.9833333
2.3333333,Goat,968.00,2007-07-07,Marsabit,head,37.9833333
2.3333333,Goat,1398.00,2007-08-08,Marsabit,head,37.9833333
2.3333333,Goat,1391.00,2007-09-09,Marsabit,head,37.9833333
2.3333333,Goat,1377.00,2007-10-10,Marsabit,head,37.9833333
2.3333333,Goat,1544.00,2007-11-11,Marsabit,head,37.9833333
2.3333333,Goat,1204.00,2007-12-12,Marsabit,head,37.9833333
2.3333333,Goat,1333.00,2008-01-01,Marsabit,head,37.9833333
2.3333333,Goat,1396.00,2008-02-02,Marsabit,head,37.9833333
2.3333333,Goat,2101.00,2008-03-03,Marsabit,head,37.9833333
2.3333333,Goat,1879.00,2008-04-04,Marsabit,head,37.9833333
2.3333333,Goat,1617.00,2008-05-05,Marsabit,head,37.9833333
2.3333333,Goat,1988.00,2008-06-06,Marsabit,head,37.9833333
2.3333333,Goat,2094.00,2008-07-07,Marsabit,head,37.9833333
2.3333333,Goat,1783.00,2008-08-08,Marsabit,head,37.9833333
2.3333333,Goat,1976.00,2008-09-09,Marsabit,head,37.9833333
2.3333333,Goat,1715.00,2008-10-10,Marsabit,head,37.9833333
2.3333333,Goat,1296.00,2008-11-11,Marsabit,head,37.9833333
2.3333333,Goat,1459.00,2008-12-12,Marsabit,head,37.9833333
2.3333333,Goat,1525.00,2009-01-01,Marsabit,head,37.9833333
2.3333333,Goat,1490.00,2009-02-02,Marsabit,head,37.9833333
2.3333333,Goat,1559.00,2009-03-03,Marsabit,head,37.9833333
2.3333333,Goat,1452.00,2009-04-04,Marsabit,head,37.9833333
2.3333333,Goat,1336.00,2009-05-05,Marsabit,head,37.9833333
2.3333333,Goat,1380.00,2009-06-06,Marsabit,head,37.9833333
2.3333333,Goat,1282.00,2009-07-07,Marsabit,head,37.9833333
2.3333333,Goat,1412.00,2009-08-08,Marsabit,head,37.9833333
2.3333333,Goat,1567.00,2009-09-09,Marsabit,head,37.9833333
2.3333333,Goat,932.00,2009-10-10,Marsabit,head,37.9833333
2.3333333,Goat,1456.00,2009-11-11,Marsabit,head,37.9833333
2.3333333,Goat,1377.60,2009-12-12,Marsabit,head,37.9833333
2.3333333,Goat,1459.00,2010-01-01,Marsabit,head,37.9833333
2.3333333,Goat,1540.00,2010-02-02,Marsabit,head,37.9833333
2.3333333,Goat,1378.00,2010-03-03,Marsabit,head,37.9833333
2.3333333,Goat,1600.00,2010-04-04,Marsabit,head,37.9833333
2.3333333,Goat,2328.00,2010-05-05,Marsabit,head,37.9833333
2.3333333,Goat,1912.00,2010-06-06,Marsabit,head,37.9833333
2.3333333,Goat,2453.00,2010-07-07,Marsabit,head,37.9833333
2.3333333,Goat,2302.00,2010-08-08,Marsabit,head,37.9833333
2.3333333,Goat,2883.00,2010-09-09,Marsabit,head,37.9833333
2.3333333,Goat,2673.00,2010-10-10,Marsabit,head,37.9833333
2.3333333,Goat,2599.00,2010-11-11,Marsabit,head,37.9833333
2.3333333,Goat,2493.00,2010-12-12,Marsabit,head,37.9833333
2.3333333,Goat,2415.00,2011-01-01,Marsabit,head,37.9833333
2.3333333,Goat,1915.00,2011-02-02,Marsabit,head,37.9833333
2.3333333,Goat,1930.00,2011-03-03,Marsabit,head,37.9833333
2.3333333,Goat,2040.00,2011-04-04,Marsabit,head,37.9833333
2.3333333,Goat,1960.00,2011-05-05,Marsabit,head,37.9833333
2.3333333,Goat,2023.00,2011-06-06,Marsabit,head,37.9833333
2.3333333,Goat,2050.00,2011-07-07,Marsabit,head,37.9833333
2.3333333,Goat,1695.00,2011-08-08,Marsabit,head,37.9833333
2.3333333,Goat,1847.60,2011-09-09,Marsabit,head,37.9833333
2.3333333,Goat,2111.00,2011-10-10,Marsabit,head,37.9833333
2.3333333,Goat,2068.00,2011-11-11,Marsabit,head,37.9833333
2.3333333,Goat,2332.00,2011-12-12,Marsabit,head,37.9833333
2.3333333,Goat,2953.00,2012-01-01,Marsabit,head,37.9833333
2.3333333,Goat,2700.00,2012-02-02,Marsabit,head,37.9833333
